1459422222,vmc,PREDICT
1459426358,amat,MACD,(73,173)
1459433362,mas,MACD,(62,164)
1459440744,hban,MACD,(89,183)
1459445163,tyc,MACD,(67,200)
1459448589,kss,MACD,(78,181)
1459455895,trow,MACD,(51,197)
1459463037,scg,PREDICT
1459465274,has,MACD,(68,199)
1459467913,xray,PLOT,(131,1)
1459468683,luv,MACD,(76,164)
1459470936,hp,PREDICT
1459474908,ibm,MACD,(62,177)
1459478350,dow,MAV,(137,19)
1459484301,xrx,MACD,(70,180)
1459484439,afl,MACD,(60,182)
1459490836,syk,REPORT
1459491544,luk,MAV,(274,15)
1459492307,cat,MAV,(138,13)
1459495963,bxp,MACD,(51,158)
1459500616,txt,MAV,(211,12)
1459507337,chrw,REPORT
1459511329,wmt,MAV,(190,10)
1459514941,bac,PREDICT
1459516211,ne,MAV,(234,14)
1459523410,lnc,MAV,(125,16)
1459525486,ph,MAV,(209,16)
1459531693,has,PREDICT
1459536390,fe,MAV,(275,20)
1459536588,bdx,REPORT
1459538737,t,MAV,(140,17)
1459544637,tif,PLOT,(159,10)
1459547803,mkc,MAV,(252,13)
1459552297,chrw,MACD,(75,164)
1459558953,cbs,PLOT,(108,1)
1459565902,pki,PREDICT
1459567004,gpc,PLOT,(124,3)
1459570350,yum,PLOT,(103,2)
1459572688,mmc,MACD,(60,174)
1459573978,de,PREDICT
1459578087,eqr,MAV,(276,4)
1459580371,nu,PLOT,(186,5)
1459584568,eqt,PREDICT
1459589222,aa,PREDICT
1459590203,iff,PREDICT
1459593648,ed,MACD,(70,172)
1459593740,utx,MAV,(278,17)
1459600455,mur,MACD,(87,181)
1459603754,fcx,MACD,(56,151)
1459605869,x,MAV,(142,17)
1459610971,cms,PREDICT
1459614148,bax,MACD,(60,154)
1459620409,pom,MACD,(91,188)
1459624859,ed,MAV,(174,10)
1459625472,nwl,MAV,(182,9)
1459632332,zion,PLOT,(173,6)
1459634087,qcom,PREDICT
1459639055,pdco,PREDICT
1459640987,pep,MAV,(111,13)
1459642342,cpb,REPORT
1459643834,pom,PLOT,(107,8)
1459645792,eix,PLOT,(108,7)
1459649733,ir,PREDICT
1459656308,gci,REPORT
1459658506,csc,PREDICT
1459663469,syy,MACD,(87,162)
1459668669,xl,MAV,(219,9)
1459668992,cl,PLOT,(101,5)
1459672513,trv,PLOT,(110,7)
1459678007,exc,MAV,(122,11)
1459679184,swy,MACD,(63,195)
1459682620,afl,MAV,(155,6)
1459689366,len,MAV,(215,17)
1459689957,gd,MAV,(212,11)
1459691731,pom,MAV,(131,20)
1459699057,d,PREDICT
1459704852,mdt,REPORT
1459708051,bbt,PLOT,(92,9)
1459710026,pnr,PREDICT
1459713307,sial,REPORT
1459714058,wfc,MAV,(300,6)
1459721009,el,MAV,(229,5)
1459722924,ne,REPORT
1459726121,jbl,PLOT,(119,1)
1459728244,chk,MACD,(77,184)
1459730732,hcp,MACD,(83,157)
1459737433,ibm,MAV,(282,13)
1459742650,glw,PREDICT
1459745975,cat,PREDICT
1459748923,tyc,REPORT
1459750062,tsn,MACD,(78,169)
1459753112,nbr,MAV,(290,20)
1459753994,usb,MAV,(144,8)
1459755566,dri,MAV,(153,6)
1459759380,cb,PLOT,(193,10)
1459764874,px,MAV,(156,6)
1459771221,hum,MAV,(275,8)
1459773265,dow,MACD,(93,153)
1459774923,slb,MAV,(268,16)
1459778754,spls,PREDICT
1459780082,all,PLOT,(198,6)
1459784515,cinf,PLOT,(95,10)
1459790767,jnj,PLOT,(169,3)
1459796273,bmy,MAV,(266,8)
1459799765,pep,PREDICT
1459800613,etn,PLOT,(124,2)
1459807686,cvs,PLOT,(192,1)
1459808151,pnr,MACD,(66,156)
1459814532,ipg,MAV,(130,13)
1459814571,gpc,PREDICT
1459819999,bmy,MACD,(66,155)
1459823215,axp,MACD,(52,175)
1459830490,etn,PREDICT
1459832786,dhr,PREDICT
1459836571,mwv,MAV,(280,20)
1459837604,t,PREDICT
1459843607,bbt,PLOT,(93,9)
1459845237,lnc,MACD,(72,158)
1459845325,ni,PREDICT
1459849383,cah,MACD,(55,190)
1459853963,mat,PLOT,(93,6)
1459859187,chrw,MAV,(168,15)
1459865837,sbux,PLOT,(163,6)
1459869129,hig,MAV,(159,16)
1459874652,gd,REPORT
1459879430,ip,MACD,(83,176)
1459879820,lnc,MACD,(81,150)
1459883869,ms,MACD,(63,174)
1459885448,duk,PREDICT
1459890621,yum,PREDICT
1459897252,t,REPORT
1459898482,itw,MAV,(215,5)
1459900017,lm,PREDICT
1459904012,wfc,PLOT,(65,1)
1459909971,ca,MAV,(155,1)
1459912882,har,PREDICT
1459914738,pnw,REPORT
1459919742,gps,PLOT,(68,7)
1459920291,mhfi,MAV,(249,17)
1459925926,hrs,PREDICT
1459928944,afl,MAV,(227,9)
1459936406,mck,REPORT
1459943425,pki,MAV,(242,18)
1459949845,el,MACD,(51,157)
1459951192,ace,PLOT,(92,3)
1459954099,aes,MACD,(77,193)
1459957003,ccl,MAV,(267,12)
1459964135,bhi,MAV,(257,7)
1459970354,peg,PLOT,(73,5)
1459976830,low,PLOT,(110,1)
1459981759,ms,PREDICT
1459986608,slb,MACD,(96,193)
1459990771,dhr,MAV,(163,4)
1459995834,emn,MAV,(186,11)
1460001640,bac,MACD,(89,154)
1460006932,eqt,PLOT,(85,4)
1460008533,etn,PLOT,(121,7)
1460015992,mdt,REPORT
1460021771,orcl,PLOT,(193,1)
1460028234,tmo,PLOT,(129,6)
1460031162,hog,PREDICT
1460036922,molx,REPORT
1460038009,chk,MAV,(199,18)
1460039294,cma,MAV,(284,20)
1460042152,bax,REPORT
1460049053,cms,PREDICT
1460054606,aep,MAV,(142,8)
1460055825,amgn,PREDICT
1460062554,mmc,MACD,(77,200)
1460069070,mar,PLOT,(87,3)
1460069721,all,MACD,(53,168)
1460070361,hcn,MACD,(81,153)
1460075550,cnp,PLOT,(181,10)
1460079745,aa,MAV,(242,14)
1460083925,nbl,PREDICT
1460087759,syk,MACD,(95,189)
1460090666,vno,PLOT,(61,10)
1460096828,bac,MAV,(228,15)
1460100283,amat,PLOT,(91,4)
1460102373,payx,MAV,(214,5)
1460107082,lltc,MAV,(222,1)
1460109362,len,PREDICT
1460113838,pcp,PLOT,(159,9)
1460118240,hd,MAV,(169,19)
1460124965,zion,MAV,(202,4)
1460129308,ir,MAV,(263,6)
1460136654,orcl,REPORT
1460142437,har,MAV,(229,6)
1460147039,ne,PLOT,(66,7)
1460148344,l,MACD,(64,183)
1460154795,has,MAV,(144,2)
1460155717,eog,PREDICT
1460161524,bby,MACD,(76,200)
1460167662,aapl,MAV,(235,15)
1460174535,itw,REPORT
1460178455,gpc,PLOT,(96,9)
1460185503,amgn,MACD,(76,167)
1460191651,gis,MACD,(82,151)
1460194733,ecl,PREDICT
1460196676,sndk,MAV,(197,13)
1460199547,sndk,MAV,(283,12)
1460206293,aee,MAV,(133,8)
1460212223,tjx,MACD,(78,159)
1460218102,hcn,MAV,(211,5)
1460222508,hcn,MAV,(114,15)
1460228419,lly,MACD,(77,154)
1460232366,mat,MAV,(104,16)
1460234730,wy,REPORT
1460240106,tsn,PREDICT
1460242648,yum,MAV,(188,4)
1460244173,bax,PLOT,(121,5)
1460250323,len,PREDICT
1460257510,ccl,PREDICT
1460262472,aa,REPORT
1460266697,xl,MACD,(67,160)
1460269511,rhi,PREDICT
1460269778,aon,REPORT
1460271943,stt,MAV,(151,10)
1460276617,hrl,PLOT,(145,9)
1460278594,itw,MAV,(146,6)
1460285681,bxp,PLOT,(156,4)
1460288082,ctl,PREDICT
1460292472,oke,PLOT,(129,5)
1460299941,cmcsa,PREDICT
1460301170,aee,MAV,(150,6)
1460305647,pnc,MACD,(50,155)
1460309818,avp,MAV,(187,13)
1460316567,wm,MAV,(278,14)
1460321596,irm,PREDICT
1460327708,emn,REPORT
1460329089,omc,PREDICT
1460335796,hog,PLOT,(200,8)
1460338692,unm,PREDICT
1460340293,pfe,MACD,(63,175)
1460340810,hrs,PLOT,(188,5)
1460344975,bms,PREDICT
1460352378,swk,PREDICT
1460356661,twx,MAV,(226,9)
1460359440,ppl,PREDICT
1460366366,ni,MACD,(94,199)
1460373018,ntap,PREDICT
1460375629,hrl,PLOT,(162,1)
1460379068,ko,PLOT,(157,3)
1460385051,eqt,PREDICT
1460392055,ppl,PLOT,(60,8)
1460398432,itw,PREDICT
1460400606,f,MAV,(165,13)
1460407347,ir,REPORT
1460410091,ntap,MAV,(285,15)
1460417305,pll,PREDICT
1460422005,pbct,REPORT
1460422579,xel,PLOT,(191,7)
1460426432,jpm,MACD,(87,193)
1460428112,emc,REPORT
1460432316,xlnx,REPORT
1460434652,bby,PLOT,(180,4)
1460434903,pnw,REPORT
1460435889,wy,REPORT
1460439525,intu,PLOT,(69,2)
1460442828,xl,PLOT,(68,8)
1460447183,hban,MAV,(109,1)
1460454038,pep,PLOT,(153,9)
1460454318,prgo,MAV,(114,20)
1460456547,oxy,MAV,(101,6)
1460457855,sial,PREDICT
1460462287,do,PREDICT
1460466715,kim,PLOT,(90,3)
1460471187,bll,MAV,(290,19)
1460473347,fhn,MAV,(156,2)
1460477255,beam,PREDICT
1460483094,altr,PREDICT
1460489121,mchp,MACD,(53,156)
1460494429,cnp,REPORT
1460495883,abt,PLOT,(72,9)
1460498826,ccl,PREDICT
1460504713,pki,MACD,(68,158)
1460508386,glw,PREDICT
1460514630,nbr,PLOT,(108,1)
1460515108,trow,PREDICT
1460517528,dd,MAV,(238,6)
1460518729,ms,MACD,(94,187)
1460519434,hpq,PREDICT
1460523196,cbs,MAV,(134,4)
1460528369,oxy,MAV,(242,7)
1460533972,pki,REPORT
1460540227,nue,PLOT,(177,10)
1460543389,mmm,MAV,(223,19)
1460546766,aa,PREDICT
1460553666,mck,MACD,(78,151)
1460558587,aet,MAV,(176,11)
1460560502,gww,MAV,(209,7)
1460563740,cnp,PLOT,(87,9)
1460569921,eqr,PLOT,(79,3)
1460576256,eix,PREDICT
1460576783,bmy,PLOT,(195,4)
1460582516,sial,PREDICT
1460585811,iff,PREDICT
1460585912,stt,MAV,(106,10)
1460592274,aa,PLOT,(167,6)
1460593548,mwv,MACD,(70,181)
1460596945,hig,PREDICT
1460603917,apa,MAV,(183,8)
1460608191,chk,MAV,(219,16)
1460613105,hon,MAV,(219,15)
1460615294,nue,MACD,(84,157)
1460615982,intu,MAV,(281,14)
1460622982,kim,REPORT
1460623414,l,MACD,(54,163)
1460626952,ir,PREDICT
1460629853,hst,PREDICT
1460631341,aapl,MACD,(93,183)
1460634602,flir,REPORT
1460640832,tmo,MAV,(103,15)
1460642777,luk,PLOT,(169,1)
1460647268,rok,REPORT
1460649013,wy,PREDICT
1460649983,orcl,PREDICT
1460652556,amat,MACD,(95,153)
1460654007,anf,MAV,(262,6)
1460660230,swk,PLOT,(126,9)
1460665343,bxp,MACD,(64,177)
1460669316,phm,MACD,(81,192)
1460673223,pfe,PREDICT
1460680263,syy,REPORT
1460680672,altr,MACD,(81,161)
1460682009,dis,MAV,(240,17)
1460689413,mrk,REPORT
1460691885,see,MACD,(57,175)
1460697180,petm,REPORT
1460702205,avp,MACD,(85,154)
1460707999,cmcsa,MAV,(280,17)
1460711022,iff,PLOT,(57,5)
1460715675,pll,PREDICT
1460719070,unm,PREDICT
1460723295,ip,PREDICT
1460727773,l,MAV,(229,5)
1460729124,cmi,MAV,(214,20)
1460736162,hcp,PLOT,(185,5)
1460741866,vfc,MACD,(90,158)
1460745814,pfe,MACD,(88,167)
1460746180,ne,PREDICT
1460749412,cop,PLOT,(146,9)
1460752109,gpc,PREDICT
1460758777,tgt,MAV,(172,8)
1460765588,bxp,MACD,(53,199)
1460771905,xray,PLOT,(123,6)
1460778148,ed,PREDICT
1460785074,mcd,PREDICT
1460788605,fdo,PREDICT
1460793342,ftr,PREDICT
1460798539,cop,REPORT
1460802914,has,MACD,(86,196)
1460810196,mro,REPORT
1460812190,yum,MAV,(192,3)
1460818285,vmc,MAV,(122,10)
1460818438,hrl,MACD,(63,198)
1460821167,msi,PREDICT
1460825561,fe,MACD,(75,151)
1460828563,scg,MAV,(241,1)
1460833432,aes,REPORT
1460837402,twx,MAV,(192,1)
1460839967,bcr,PLOT,(154,7)
1460842148,hsy,PLOT,(111,7)
1460844548,emr,MAV,(280,11)
1460848641,luv,PREDICT
1460850876,iff,MAV,(209,9)
1460854070,lm,PLOT,(94,8)
1460856899,r,REPORT
1460862830,sial,PLOT,(81,2)
1460867291,vmc,MACD,(82,179)
1460871501,sndk,PREDICT
1460878471,mrk,PREDICT
1460883738,xrx,MACD,(80,189)
1460889006,xom,MAV,(284,11)
1460893016,lltc,REPORT
1460893309,scg,PLOT,(137,6)
1460899853,kim,MAV,(185,1)
1460901923,mmc,PREDICT
1460908520,all,PLOT,(104,2)
1460915894,bms,PLOT,(81,10)
1460920640,cog,MAV,(272,11)
1460920826,ctl,MACD,(91,165)
1460925705,hcn,MACD,(93,167)
1460925889,msi,MAV,(212,7)
1460930507,ph,MACD,(94,152)
1460937062,duk,MAV,(213,6)
1460938277,rtn,PREDICT
1460938674,bxp,MAV,(195,10)
1460943535,aon,PLOT,(159,6)
1460947209,apa,MACD,(97,170)
1460954283,spg,MAV,(143,20)
1460958858,ko,PLOT,(102,2)
1460962813,amat,MAV,(222,19)
1460965949,tgt,MAV,(165,15)
1460970205,chrw,PLOT,(149,7)
1460975504,wmt,PLOT,(124,2)
1460978791,mwv,MACD,(84,196)
1460982784,kim,MAV,(140,3)
1460984151,gww,MACD,(77,170)
1460988665,bdx,MAV,(188,5)
1460993995,wy,PLOT,(85,4)
1460995221,dow,MAV,(293,13)
1460998896,cnp,PREDICT
1461003599,ace,MAV,(177,2)
1461006108,pom,MACD,(80,183)
1461006488,chrw,REPORT
1461008750,eog,MACD,(83,153)
1461015066,fe,PLOT,(156,8)
1461021969,cbs,MACD,(63,168)
1461027543,chk,REPORT
1461030199,m,MAV,(253,6)
1461035936,ltd,PLOT,(192,6)
1461039214,wec,REPORT
1461044599,ppg,PREDICT
1461046473,mdt,PLOT,(70,4)
1461049265,wy,MAV,(156,14)
1461056426,tif,PREDICT
1461061633,gd,MAV,(291,8)
1461063289,abc,MAV,(132,10)
1461068969,hban,MACD,(72,196)
1461069048,wmb,MACD,(84,200)
1461075372,hog,PLOT,(128,5)
1461081658,ci,MACD,(93,161)
1461084673,nem,MACD,(96,163)
1461089181,bmy,PREDICT
1461093475,aa,REPORT
1461099572,rok,MACD,(66,150)
1461099991,mco,MAV,(258,19)
1461103775,k,PLOT,(119,5)
1461106150,sti,MAV,(131,4)
1461112880,mhfi,PLOT,(158,5)
1461115436,trv,PREDICT
1461115723,mmc,PLOT,(111,3)
1461120566,cmi,MACD,(56,185)
1461127247,cvs,PLOT,(59,8)
1461129886,jnj,MACD,(61,187)
1461130507,d,PLOT,(72,5)
1461136332,pbct,PLOT,(132,4)
1461139212,wfm,MACD,(92,162)
1461141731,ppg,PREDICT
1461147314,esv,PLOT,(165,6)
1461149211,jnj,PLOT,(75,8)
1461151492,see,PLOT,(60,9)
1461158159,hum,MACD,(83,168)
1461162349,klac,MACD,(100,171)
1461165630,ppg,MACD,(53,158)
1461170204,RAPORT,REPORT
1461174390,wmb,REPORT
1461179421,RAPORT,MAV,(263,13)
1461180034,dte,PREDICT
1461185213,syk,MAV,(127,11)
1461190206,eog,REPORT
1461190907,hal,MAV,(213,20)
1461194539,do,REPORT
1461199389,k,PLOT,(76,6)
1461202307,px,MAV,(173,1)
1461202586,kim,MAV,(200,11)
1461203841,trv,MAV,(167,13)
1461204201,cma,MAV,(297,14)
1461209466,exc,MAV,(126,2)
1461215781,peg,MACD,(99,194)
1461220211,xl,MAV,(122,9)
1461220261,altr,PLOT,(148,8)
1461226387,aa,PLOT,(79,4)
1461229975,pg,PREDICT
1461231712,lnc,MACD,(59,199)
1461236323,sti,PREDICT
1461242663,mdt,REPORT
1461248153,pcar,PLOT,(167,7)
1461249374,mwv,MACD,(77,169)
1461256229,hcn,REPORT
1461256704,pcl,PREDICT
1461261045,fast,MAV,(291,9)
1461262853,wfc,MACD,(67,174)
1461269188,hrs,MAV,(124,9)
1461270065,nu,PLOT,(73,8)
1461274656,trow,MACD,(81,172)
1461275743,gis,PREDICT
1461276009,adi,MACD,(51,193)
1461279330,mcd,REPORT
1461280263,syy,PLOT,(169,1)
1461284431,lly,MACD,(87,173)
1461289126,kr,REPORT
1461290426,pbi,MAV,(253,13)
1461292877,amat,PREDICT
1461293194,mrk,MAV,(208,20)
1461296153,RAPORT,MACD,(75,191)
1461299490,zion,MAV,(150,11)
1461301689,luk,MACD,(82,187)
1461303197,twx,PREDICT
1461305383,ir,MACD,(81,154)
1461309737,mck,MAV,(112,13)
1461310989,luk,PLOT,(113,5)
1461315631,pcp,MAV,(162,17)
1461321361,utx,MACD,(57,151)
1461327705,cmcsa,REPORT
1461331802,sti,PREDICT
1461332043,ca,MAV,(270,5)
1461338065,emr,MAV,(222,18)
1461344680,nu,MAV,(274,6)
1461349751,gps,MAV,(232,3)
1461354615,dri,PREDICT
1461360112,csc,MACD,(60,186)
1461362112,emr,PLOT,(58,2)
1461362939,te,MACD,(59,163)
1461364658,cop,MAV,(131,13)
1461369882,avp,PREDICT
1461372199,dow,MACD,(98,181)
1461376822,RAPORT,PREDICT
1461383212,amat,PREDICT
1461386293,hpq,PREDICT
1461391754,clx,PREDICT
1461393725,bll,MACD,(72,188)
1461395005,anf,REPORT
1461401917,yum,MAV,(144,1)
1461405206,ppg,REPORT
1461410047,slb,MACD,(65,170)
1461414918,xl,MAV,(273,1)
1461422226,lnc,MAV,(102,14)
1461429689,d,MAV,(105,10)
1461431771,itw,MAV,(189,5)
1461437849,cbs,MAV,(118,11)
1461443954,vno,PREDICT
1461448366,pnr,MACD,(98,181)
1461452242,fdx,MAV,(206,9)
1461458088,mrk,PLOT,(168,5)
1461458853,c,MACD,(93,196)
1461461163,rtn,PLOT,(147,1)
1461465440,altr,MAV,(187,7)
1461469134,pcg,MAV,(281,13)
1461474041,cat,MAV,(223,1)
1461480346,aep,MAV,(192,16)
1461483944,intu,REPORT
1461489492,ni,MACD,(98,185)
1461490239,kss,MAV,(277,7)
1461491024,wfm,PLOT,(65,1)
1461495203,bms,MACD,(82,160)
1461502010,hes,MAV,(147,8)
1461509088,pbct,MAV,(150,1)
1461514348,ntap,MACD,(55,159)
1461516379,swk,PREDICT
1461517468,pep,MAV,(223,1)
1461524314,amgn,PLOT,(120,4)
1461529269,fdo,MACD,(87,200)
1461534115,whr,MAV,(276,7)
1461537968,avy,REPORT
1461543466,ne,MACD,(93,181)
1461547209,has,PLOT,(87,5)
1461550595,avy,PLOT,(65,5)
1461556201,ms,PLOT,(96,1)
1461558155,cah,MACD,(84,172)
1461558359,wm,MAV,(293,1)
1461565803,mro,PLOT,(80,3)
1461570986,txn,MAV,(188,11)
1461575462,cog,MAV,(163,2)
1461577882,pnr,MAV,(160,2)
1461584379,tap,REPORT
1461591014,nsc,MAV,(129,19)
1461597670,fast,PREDICT
1461603269,pll,PREDICT
1461604185,ba,PLOT,(193,4)
1461610649,aet,MACD,(70,169)
1461617347,flir,MACD,(92,188)
1461620706,unm,MACD,(81,150)
1461624975,xl,PLOT,(153,4)
1461629942,xrx,MACD,(100,162)
1461631439,tjx,MAV,(141,20)
1461633350,RAPORT,MAV,(263,2)
1461638682,txn,MACD,(72,163)
1461640158,leg,PREDICT
1461646167,bhi,REPORT
1461652229,t,MACD,(56,166)
1461658778,mur,PLOT,(72,3)
1461662696,mcd,PREDICT
1461668159,sial,MAV,(294,12)
1461668741,tmo,MACD,(61,193)
1461671211,altr,PLOT,(95,8)
1461676154,hcp,MACD,(88,162)
1461677437,vz,PREDICT
1461681775,leg,MAV,(208,11)
1461686997,ntrs,MAV,(115,12)
1461687005,leg,PLOT,(192,3)
1461687745,bby,PLOT,(95,3)
1461694786,twx,PREDICT
1461700677,axp,MAV,(266,3)
1461705729,hog,MACD,(60,175)
1461711615,RAPORT,MAV,(265,10)
1461715304,hcn,MAV,(166,2)
1461716940,tmo,PREDICT
1461719686,bmy,PREDICT
1461720379,pki,MACD,(66,164)
1461721581,nu,MAV,(113,14)
1461728093,pom,PREDICT
1461733908,mro,REPORT
1461734785,bwa,MACD,(92,156)
1461736665,cpb,MACD,(95,196)
1461740636,wfc,MACD,(86,186)
1461741763,cms,PREDICT
1461747865,apd,MAV,(152,14)
1461751296,aes,MAV,(188,14)
1461754079,shw,MAV,(281,6)
1461761305,intu,MACD,(69,153)
1461768440,bdx,MACD,(53,162)
1461771599,etn,PLOT,(155,8)
1461772627,te,MACD,(72,164)
1461773633,wm,MACD,(74,159)
1461779909,adm,MAV,(116,4)
1461782595,aep,PREDICT
1461789799,pki,PREDICT
1461795120,dis,MAV,(172,3)
1461797871,eqr,PLOT,(70,9)
1461805222,ms,MAV,(295,20)
1461808735,lltc,PLOT,(87,2)
1461815980,kr,MAV,(160,14)
1461821962,apd,MACD,(94,195)
1461828051,agn,MACD,(67,170)
1461831776,gis,MACD,(93,188)
1461833862,fdo,MAV,(203,19)
1461841213,has,PLOT,(108,2)
1461844518,RAPORT,REPORT
1461850844,bmy,MAV,(174,19)
1461851437,cop,MAV,(191,20)
1461854439,unm,PREDICT
1461855290,payx,PLOT,(94,8)
1461858696,ms,MACD,(84,196)
1461861856,dgx,PREDICT
1461862346,clx,MAV,(161,20)
1461865030,ccl,REPORT
1461866258,pcg,REPORT
1461869100,lnc,MAV,(217,12)
1461872416,hes,PREDICT
1461876772,avy,PREDICT
1461879068,chk,MAV,(217,17)
1461885244,mcd,PREDICT
1461889865,cvx,MAV,(198,9)
1461890672,spls,MAV,(291,20)
1461892049,pcl,PLOT,(129,10)
1461894863,cmi,MAV,(260,8)
1461900429,amat,PREDICT
1461903531,itw,MAV,(191,2)
1461905538,irm,MACD,(50,186)
1461906791,c,MACD,(87,200)
1461908068,ace,MACD,(87,170)
1461914000,prgo,PREDICT
1461917251,glw,REPORT
1461922875,hog,REPORT
1461923866,mco,MAV,(136,12)
1461926877,amgn,MAV,(133,2)
1461927968,dd,MAV,(176,18)
1461928576,cost,MACD,(79,163)
1461932772,m,MACD,(78,191)
1461936623,ed,PREDICT
1461940612,mck,PREDICT
1461941758,swy,PLOT,(87,10)
1461948987,twx,MAV,(117,4)
1461951078,hpq,MACD,(99,173)
1461953652,bms,PREDICT
1461957264,el,PLOT,(163,5)
1461959050,low,REPORT
1461961596,px,MAV,(271,3)
1461963309,gci,MACD,(61,183)
1461970482,tif,PREDICT
1461974366,exc,MAV,(150,1)
1461978142,luk,PREDICT
1461982392,adi,MACD,(91,181)
1461986164,xel,PLOT,(139,9)
1461989846,syy,MACD,(73,171)
1461996134,msi,PLOT,(184,9)
1461998117,fmc,PLOT,(151,1)
1461998706,dri,MACD,(95,166)
1462004668,petm,PREDICT
1462010100,hum,MAV,(220,19)
1462013553,dri,PLOT,(129,1)
1462016639,fcx,REPORT
1462024044,nke,PREDICT
1462029395,irm,MACD,(76,190)
1462034957,ne,PREDICT
1462039754,dell,MACD,(97,170)
1462039889,nee,MAV,(167,4)
1462040824,pep,MACD,(97,158)
1462045171,duk,PREDICT
1462050666,symc,REPORT
1462056027,mkc,MACD,(80,189)
1462059605,swy,PLOT,(181,2)
1462060640,fdx,MAV,(114,15)
1462064350,stt,MAV,(290,8)
1462068989,tap,PLOT,(54,2)
1462070075,pom,MACD,(67,162)
1462072154,aep,MAV,(170,2)
1462074196,dd,MACD,(52,173)
1462076988,mro,MAV,(140,1)
1462084320,mmc,MAV,(135,11)
1462087622,eix,PREDICT
1462090768,hd,MACD,(54,195)
1462097498,oke,MACD,(85,164)
1462104380,nee,MAV,(283,12)
1462108539,nee,PLOT,(95,9)
1462113667,bbt,PLOT,(185,7)
1462115145,sndk,MAV,(156,10)
1462120668,len,MAV,(155,11)
1462122711,leg,MAV,(246,16)
1462126215,px,MAV,(111,20)
1462126230,RAPORT,PLOT,(164,8)
1462131212,fdx,PREDICT
1462135373,d,PREDICT
1462137461,lnc,PLOT,(144,4)
1462139394,petm,MACD,(53,155)
1462139427,sndk,MAV,(290,3)
1462144528,unm,PREDICT
1462145491,swk,PREDICT
1462149372,hes,PLOT,(115,10)
1462149477,afl,PLOT,(74,2)
1462153862,cbs,MAV,(142,5)
1462155880,ph,PREDICT
1462160925,hog,MACD,(80,183)
1462161740,nem,MACD,(71,183)
1462166932,trv,MACD,(68,177)
1462174236,pnw,MACD,(62,174)
1462181433,avp,REPORT
1462187648,fmc,MAV,(300,5)
1462192567,irm,MACD,(98,195)
1462200019,tap,MACD,(82,182)
1462207218,bll,PLOT,(68,6)
1462211332,RAPORT,MAV,(183,20)
1462212804,amgn,REPORT
1462213068,har,MACD,(96,188)
1462220376,RAPORT,PREDICT
1462225543,omc,PLOT,(74,5)
1462231568,leg,MACD,(95,190)
1462233587,xl,REPORT
1462236517,hrl,PREDICT
1462241120,ms,REPORT
1462242869,itw,PLOT,(155,2)
1462248033,hcn,PREDICT
1462249084,luv,MACD,(64,172)
1462255906,xray,PLOT,(57,9)
1462261765,mur,PREDICT
1462266951,emr,PREDICT
1462268460,fhn,PREDICT
1462271999,payx,MACD,(68,159)
1462273672,phm,MACD,(94,152)
1462276577,cnp,PREDICT
1462283586,el,PREDICT
1462289440,har,PREDICT
1462294866,sndk,MAV,(199,10)
1462301529,syk,MAV,(216,18)
1462303033,cpb,MAV,(210,11)
1462304140,nwl,MAV,(136,12)
1462311628,mur,MACD,(88,175)
1462311671,so,MAV,(100,15)
1462316406,cop,MAV,(161,15)
1462317546,bxp,MACD,(81,161)
1462320557,luk,PLOT,(189,2)
1462322862,unm,MACD,(75,159)
1462324892,bbt,MACD,(86,150)
1462326224,ph,MACD,(63,198)
1462327108,emn,MACD,(63,196)
1462332940,bdx,PLOT,(152,3)
1462333963,mo,MAV,(271,3)
1462339980,peg,PLOT,(168,8)
1462343491,kr,MAV,(279,12)
1462350220,mur,MAV,(245,15)
1462350361,wag,MAV,(198,10)
1462352534,nbr,PLOT,(127,9)
1462357015,has,REPORT
1462363030,ltd,MACD,(91,190)
1462369167,bxp,MAV,(252,10)
1462372673,unh,MAV,(265,9)
1462379405,jwn,MAV,(180,17)
1462380106,oke,REPORT
1462381459,avy,REPORT
1462384296,syk,PREDICT
1462389134,ibm,MAV,(256,17)
1462395966,cce,PLOT,(162,8)
1462397180,dow,MACD,(60,182)
1462404423,wfm,MACD,(100,180)
1462404570,cof,MACD,(68,151)
1462406764,cost,REPORT
1462409706,bcr,PREDICT
1462416995,dhr,PREDICT
1462424002,ph,PLOT,(117,4)
1462429477,hcp,PLOT,(77,6)
1462435319,hcn,PLOT,(199,9)
1462439404,trow,MAV,(257,15)
1462444942,RAPORT,REPORT
1462447210,wec,MAV,(112,10)
1462451666,hrs,PREDICT
1462456252,tmo,MACD,(51,181)
1462457899,f,MAV,(143,19)
1462460197,apd,PREDICT
1462462091,tyc,PREDICT
1462467036,afl,MAV,(103,11)
1462468768,bdx,MACD,(69,178)
1462472443,mwv,PREDICT
1462476679,schw,PLOT,(61,2)
1462479435,rhi,MAV,(106,14)
1462480677,bmy,PLOT,(153,10)
1462483474,bby,PLOT,(57,1)
1462490125,sbux,PREDICT
1462493867,axp,PREDICT
1462494078,tjx,MAV,(212,18)
1462497939,pfe,PLOT,(54,1)
1462498398,klac,MAV,(151,1)
1462503699,cvs,PREDICT
1462506559,de,PREDICT
1462512554,wy,MACD,(83,169)
1462516085,bxp,PREDICT
1462521706,dgx,PLOT,(94,3)
1462527224,bwa,PREDICT
1462531318,fe,REPORT
1462535503,mhfi,PREDICT
1462540642,mmc,PREDICT
1462544563,trv,MAV,(216,10)
1462547814,pnr,MACD,(92,176)
